City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
378,Soe,ID,2022-03-22 13:18:13,-9.8607,124.284,67.57,95,100,2.24
379,Havelock,US,2022-03-22 13:18:14,34.8791,-76.9013,60.94,77,75,3.44
380,Camacha,PT,2022-03-22 13:18:14,33.0833,-16.3333,60.22,67,40,13.8
381,Mbini,GQ,2022-03-22 13:18:15,1.574,9.6134,86.94,66,100,12.1
382,Puerto Leguizamo,CO,2022-03-22 13:18:15,-0.1934,-74.7819,75.04,88,87,1.81
383,Wanaka,NZ,2022-03-22 13:13:16,-44.7,169.15,58.1,83,19,1.01
384,West Odessa,US,2022-03-22 13:18:16,31.8424,-102.4988,40.41,65,100,13.8
385,Sioux Lookout,CA,2022-03-22 13:18:16,50.1001,-91.917,26.67,93,100,11.5
386,Kholm,RU,2022-03-22 13:18:16,59.2667,32.85,43.41,78,2,6.82
387,Ketchikan,US,2022-03-22 13:18:05,55.3422,-131.6461,46.87,87,100,23.02
388,Vao,NC,2022-03-22 13:18:17,-22.6667,167.4833,76.32,72,18,6.51
389,Najran,SA,2022-03-22 13:18:18,17.4924,44.1277,95.65,14,11,20.65
390,Huarmey,PE,2022-03-22 13:18:18,-10.0681,-78.1522,71.15,84,11,7.58
391,Beloha,MG,2022-03-22 13:18:18,-25.1667,45.05,86.74,39,0,15.57
392,Ninotsminda,GE,2022-03-22 13:18:19,41.2646,43.5916,27.66,91,100,3.58
393,Qaqortoq,GL,2022-03-22 13:18:19,60.7167,-46.0333,18.61,54,26,6.13
394,Sonoita,MX,2022-03-22 13:15:47,31.85,-112.8333,54.97,21,4,4.68
395,Baykit,RU,2022-03-22 13:18:20,61.67,96.37,17.67,97,100,1.88
396,Sao Gabriel Da Cachoeira,BR,2022-03-22 13:18:20,-0.1303,-67.0892,75.76,93,99,2.59
397,Ha Giang,VN,2022-03-22 13:18:20,22.8333,104.9833,78.42,91,100,1.5
398,Amazar,RU,2022-03-22 13:18:21,53.858,120.875,9.86,95,82,3.15
399,Pacasmayo,PE,2022-03-22 13:18:21,-7.4006,-79.5714,71.04,81,68,9.26
400,Richards Bay,ZA,2022-03-22 13:18:22,-28.783,32.0377,82.24,54,2,13.78
401,Gravdal,NO,2022-03-22 13:18:22,68.1214,13.5031,44.49,61,75,5.75
402,Derzhavinsk,KZ,2022-03-22 13:18:22,51.1,66.3167,24.49,94,98,10.78
403,Aklavik,CA,2022-03-22 13:18:23,68.2191,-135.0107,-9.4,77,100,4.61
404,Black River,JM,2022-03-22 13:18:24,18.0264,-77.8487,77.02,71,99,4.03
405,Sitio Novo Do Tocantins,BR,2022-03-22 13:18:24,-5.5183,-47.4611,73.33,88,100,2.3
406,Cedar City,US,2022-03-22 13:16:59,37.6775,-113.0619,35.4,55,100,9.22
407,Pita,GN,2022-03-22 13:18:24,10.8333,-12.5833,105.26,13,35,1.41
408,Cidreira,BR,2022-03-22 13:18:25,-30.1811,-50.2056,72.59,72,1,20.42
409,Samarai,PG,2022-03-22 13:18:25,-10.6167,150.6667,82.53,77,100,4.32
410,Tautira,PF,2022-03-22 13:18:26,-17.7333,-149.15,80.74,75,39,11.23
411,Faanui,PF,2022-03-22 13:18:26,-16.4833,-151.75,80.85,73,97,9.91
412,Shimoda,JP,2022-03-22 13:18:26,34.6667,138.95,37.11,87,100,20.09
413,Ankpa,NG,2022-03-22 13:18:27,7.3706,7.6253,102.34,23,100,2.59
414,Jasper,US,2022-03-22 13:15:53,37.2001,-94.3502,55.89,87,100,9.22
415,Mirpur Sakro,PK,2022-03-22 13:18:27,24.5474,67.6277,80.74,50,5,17.63
416,Pangody,RU,2022-03-22 13:18:28,65.85,74.4859,8.6,92,100,10.2
417,Severo-Kurilsk,RU,2022-03-22 13:18:28,50.6789,156.125,27.09,73,96,21.14
418,Lazaro Cardenas,MX,2022-03-22 13:18:29,17.9583,-102.2,70.38,77,59,5.06
419,Viedma,AR,2022-03-22 13:18:29,-40.8135,-62.9967,66.58,40,0,12.21
420,Calabozo,VE,2022-03-22 13:18:30,8.9242,-67.4293,81.75,53,63,11.61
421,La Ronge,CA,2022-03-22 13:18:30,55.1001,-105.2842,26.85,86,20,9.22
422,Kimbe,PG,2022-03-22 13:18:30,-5.5502,150.1429,76.75,91,100,1.32
423,Eureka,US,2022-03-22 13:17:18,40.8021,-124.1637,47.93,76,6,3.6
424,Shenzhen,CN,2022-03-22 13:18:16,22.5455,114.0683,80.08,96,59,10.63
425,Olafsvik,IS,2022-03-22 13:18:31,64.8945,-23.7142,36.88,94,100,19.06
426,Malakal,SS,2022-03-22 13:18:31,9.5334,31.6605,105.67,5,61,4.72
427,Namatanai,PG,2022-03-22 13:18:32,-3.6667,152.4333,80.24,81,100,6.62
428,Kembe,CF,2022-03-22 13:18:32,4.6228,21.8865,97.66,25,99,5.12
429,Roma,US,2022-03-22 13:18:32,43.2128,-75.4557,35.38,55,0,10.36
430,Mehamn,NO,2022-03-22 13:18:33,71.0357,27.8492,33.71,93,100,24.16
431,Gizo,SB,2022-03-22 13:18:33,-8.103,156.8419,82.65,74,13,4.88
432,Ambikapur,IN,2022-03-22 13:18:33,23.1167,83.2,81.46,11,18,8.57
433,Nyzhnya Duvanka,UA,2022-03-22 13:18:34,49.5846,38.1743,35.58,89,22,4.92
434,Talnakh,RU,2022-03-22 13:18:34,69.4865,88.3972,1.2,90,100,7.05
435,Laguna,US,2022-03-22 13:18:35,38.421,-121.4238,67.28,72,0,6.91
436,Ous,RU,2022-03-22 13:18:35,60.9058,61.5186,28.89,76,100,11.59
437,San Pedro,PH,2022-03-22 13:18:35,14.35,121.0167,85.35,76,20,4.61
438,Mount Isa,AU,2022-03-22 13:18:36,-20.7333,139.5,74.97,41,93,3.44
439,Zheleznodorozhnyy,RU,2022-03-22 13:18:36,55.7503,38.0042,53.78,72,0,8.93
440,Mingguang,CN,2022-03-22 13:18:36,32.7802,117.9638,46.78,80,100,4.79
441,Sisimiut,GL,2022-03-22 13:18:37,66.9395,-53.6735,2.61,94,100,4.05
442,Hauterive,FR,2022-03-22 13:18:37,46.0901,3.4459,61.75,24,0,9.24
443,Hirara,JP,2022-03-22 13:18:37,24.8,125.2833,70.99,87,100,19.26
444,Ondangwa,NA,2022-03-22 13:18:38,-17.9167,15.95,80.58,52,100,11.65
445,Ouargaye,BF,2022-03-22 13:18:38,11.5033,0.0572,104.18,6,99,10.04
446,Fria,GN,2022-03-22 13:18:39,10.4167,-13.5833,107.37,14,64,0.92
447,Pokrovsk,UA,2022-03-22 13:18:39,48.282,37.1758,44.02,40,0,12.77
448,Baghdad,IQ,2022-03-22 13:15:20,33.3406,44.4009,71.51,35,0,10.36
449,Kahului,US,2022-03-22 13:18:40,20.8947,-156.47,74.84,79,0,6.91
450,Svetlyy,RU,2022-03-22 13:18:40,54.675,20.1347,57.25,41,0,5.48
451,Siocon,PH,2022-03-22 13:18:40,7.7061,122.1353,79.52,87,51,3.51
452,Tabou,CI,2022-03-22 13:18:41,4.423,-7.3528,85.01,64,85,7.99
453,Taltal,CL,2022-03-22 13:18:41,-25.4,-70.4833,66.61,72,26,2.62
454,Assiniboia,CA,2022-03-22 13:18:41,49.6334,-105.9845,31.82,74,59,8.05
455,Menfi,IT,2022-03-22 13:18:42,37.6066,12.9678,57.9,59,37,7.43
456,Fort Nelson,CA,2022-03-22 13:18:42,58.8053,-122.7002,17.19,79,100,5.75
457,Simpang,ID,2022-03-22 13:18:42,-1.2667,104.0833,78.73,85,86,3.67
458,Mangaldai,IN,2022-03-22 13:18:43,26.4333,92.0333,86.9,29,18,3.71
459,Victor Harbor,AU,2022-03-22 13:18:43,-35.5667,138.6167,64.0,84,67,1.01
460,Quatre Cocos,MU,2022-03-22 13:18:44,-20.2078,57.7625,84.31,76,100,9.28
461,Bathsheba,BB,2022-03-22 13:18:44,13.2167,-59.5167,81.21,69,75,18.41
462,Alofi,NU,2022-03-22 13:18:44,-19.0595,-169.9187,76.89,94,100,1.14
463,Aviles,ES,2022-03-22 13:18:45,43.5547,-5.9248,66.76,50,91,11.01
464,Wahpeton,US,2022-03-22 13:18:45,46.2652,-96.6059,34.52,93,0,6.91
465,Kamenka,RU,2022-03-22 13:18:46,51.3223,42.7678,31.71,97,39,7.61
466,Evensk,RU,2022-03-22 13:18:46,61.95,159.2333,26.42,97,100,10.33
467,Itirucu,BR,2022-03-22 13:18:46,-13.5317,-40.1503,77.47,58,31,7.05
468,Lidkoping,SE,2022-03-22 13:18:47,58.5052,13.1577,52.41,45,2,11.39
469,Santa Cruz Cabralia,BR,2022-03-22 13:18:47,-16.2781,-39.0247,79.03,89,75,6.91
470,Rio Grande City,US,2022-03-22 13:18:48,26.3798,-98.8203,61.11,30,0,8.93
471,Haines Junction,CA,2022-03-22 13:18:48,60.7522,-137.5108,15.75,79,100,10.36
472,Ucluelet,CA,2022-03-22 13:18:48,48.9329,-125.5528,48.51,93,100,1.01
473,Luangwa,ZM,2022-03-22 13:18:49,-15.6167,30.4167,84.72,46,20,7.11
474,Zhob,PK,2022-03-22 13:18:49,31.3411,69.4481,77.32,9,0,13.09
475,Maykor,RU,2022-03-22 13:18:50,59.0059,55.88,32.45,96,100,12.06
476,Margate,GB,2022-03-22 13:18:50,51.3813,1.3862,62.11,75,8,6.82
477,Grand Gaube,MU,2022-03-22 13:18:50,-20.0064,57.6608,84.6,79,100,7.0
478,Hongjiang,CN,2022-03-22 13:18:51,27.11,109.9956,46.15,95,98,4.36
479,Mora,CM,2022-03-22 13:18:51,11.0461,14.1401,102.9,7,87,4.54
480,Bikaner,IN,2022-03-22 13:18:52,28.0167,73.3,93.92,8,0,9.06
481,Nyurba,RU,2022-03-22 13:18:52,63.2842,118.3319,12.83,97,98,4.7
482,Kalmunai,LK,2022-03-22 13:18:53,7.4167,81.8167,81.73,84,49,9.75
483,Hermiston,US,2022-03-22 13:15:35,45.8404,-119.2895,51.8,90,100,0.0
484,Islamkot,PK,2022-03-22 13:18:53,24.6997,70.177,88.9,9,5,17.05
485,Changli,CN,2022-03-22 13:18:53,39.7042,119.1506,41.47,46,100,9.13
486,Garchitorena,PH,2022-03-22 13:18:54,13.8804,123.6946,79.7,89,19,3.42
487,Newry,GB,2022-03-22 13:18:54,54.1784,-6.3374,55.11,71,91,12.03
488,Manesti,RO,2022-03-22 13:18:55,44.8667,25.85,59.9,28,0,20.49
489,Santa Ines,BR,2022-03-22 13:18:55,-3.6667,-45.38,76.59,94,99,2.1
490,Palmer,US,2022-03-22 13:18:55,42.1584,-72.3287,40.44,39,0,11.5
491,Bajil,YE,2022-03-22 13:18:56,15.0584,43.2851,92.43,47,85,12.66
492,Tuatapere,NZ,2022-03-22 13:18:56,-46.1333,167.6833,55.98,88,0,2.17
493,Zhigansk,RU,2022-03-22 13:18:57,66.7697,123.3711,-8.45,100,76,2.86
494,Bonavista,CA,2022-03-22 13:18:57,48.6499,-53.1147,32.4,76,100,25.46
495,Asilah,MA,2022-03-22 13:18:58,35.465,-6.0348,66.16,69,100,5.97
496,Bayevo,RU,2022-03-22 13:18:58,53.2833,80.7667,22.96,93,100,10.85
497,Mayo,US,2022-03-22 13:18:58,38.8876,-76.5119,56.61,60,0,5.99
498,Naryan-Mar,RU,2022-03-22 13:18:59,67.6713,53.087,27.64,78,100,26.62
499,Urengoy,RU,2022-03-22 13:18:59,65.9667,78.3667,-1.52,97,59,6.44
500,Poitiers,FR,2022-03-22 13:19:00,46.5833,0.3333,64.26,40,0,10.36
501,Ust-Nera,RU,2022-03-22 13:19:00,64.5667,143.2,0.01,98,100,4.7
502,Kushima,JP,2022-03-22 13:19:01,31.4583,131.2333,54.37,73,100,11.79
503,Dubrovka,RU,2022-03-22 13:19:01,53.6907,33.5071,38.07,98,77,5.95
504,Paredon,MX,2022-03-22 13:19:01,16.0333,-93.8667,78.44,69,24,4.38
505,Mezen,RU,2022-03-22 13:19:02,65.8522,44.24,31.93,74,29,15.48
506,Honningsvag,NO,2022-03-22 13:19:02,70.9821,25.9704,33.55,86,100,14.97
507,Umm Lajj,SA,2022-03-22 13:19:02,25.0213,37.2685,71.76,61,0,16.44
508,Kigoma,TZ,2022-03-22 13:19:03,-4.8769,29.6267,77.43,72,93,4.14
509,Yurimaguas,PE,2022-03-22 13:19:03,-5.9,-76.0833,73.56,100,100,0.29
510,Arman,RU,2022-03-22 13:19:04,59.7,150.1667,19.02,94,100,5.86
511,Kerman,IR,2022-03-22 13:19:04,30.2832,57.0788,75.06,13,20,18.41
512,Batticaloa,LK,2022-03-22 13:19:04,7.7102,81.6924,81.66,84,96,11.27
513,Hobyo,SO,2022-03-22 13:19:05,5.3505,48.5268,82.42,64,8,9.26
514,Qui Nhon,VN,2022-03-22 13:19:05,13.7667,109.2333,78.49,88,2,7.02
515,Tarija,BO,2022-03-22 13:19:06,-21.5355,-64.7296,67.91,73,40,0.0
516,Scarborough,GB,2022-03-22 13:14:41,54.2797,-0.4044,61.34,64,94,13.0
517,Burla,IN,2022-03-22 13:19:06,21.5,83.8667,90.34,18,53,1.79
518,Vestmanna,FO,2022-03-22 13:19:06,62.1564,-7.1664,47.32,81,100,17.27
519,Altay,CN,2022-03-22 13:19:07,47.8667,88.1167,22.89,86,22,6.85
520,Garowe,SO,2022-03-22 13:19:07,8.4054,48.4845,95.94,17,4,7.47
521,Jian,CN,2022-03-22 13:19:08,27.1172,114.9793,49.66,90,100,8.52
522,Kendari,ID,2022-03-22 13:19:08,-3.945,122.4989,77.94,85,99,1.32
523,Lavrentiya,RU,2022-03-22 13:19:08,65.5833,-171.0,0.21,92,56,2.59
524,Muravlenko,RU,2022-03-22 13:19:09,63.7898,74.523,0.97,94,18,4.05
525,Saint-Augustin,CA,2022-03-22 13:19:09,51.226,-58.6502,31.77,84,100,22.79
526,Bulungu,CD,2022-03-22 13:19:10,-4.55,18.6,70.14,93,100,4.79
527,Pueblo Nuevo,MX,2022-03-22 13:19:10,23.3833,-105.3833,39.52,23,48,6.13
528,Tanout,NE,2022-03-22 13:19:10,14.9709,8.8879,97.02,7,4,12.17
529,Aksha,RU,2022-03-22 13:19:11,50.2814,113.2867,23.85,66,100,2.57
530,Karasjok,NO,2022-03-22 13:19:11,69.4719,25.5112,31.82,82,100,7.74
531,Mozhga,RU,2022-03-22 13:19:11,56.4447,52.2276,33.13,87,97,13.38
532,Manokwari,ID,2022-03-22 13:18:35,-0.8667,134.0833,78.46,84,100,9.57
533,Pangkalanbuun,ID,2022-03-22 13:19:12,-2.6833,111.6167,75.76,83,100,1.86
534,Glens Falls,US,2022-03-22 13:15:27,43.3095,-73.644,37.11,45,0,4.61
535,Hami,CN,2022-03-22 13:19:13,42.8,93.45,49.71,39,100,8.43
536,Genhe,CN,2022-03-22 13:19:13,50.7833,121.5167,10.0,99,100,1.28
537,Porbandar,IN,2022-03-22 13:19:13,21.6422,69.6093,84.24,39,5,17.4
538,Malpe,IN,2022-03-22 13:19:14,13.35,74.7167,85.3,72,22,7.2
539,Vanavara,RU,2022-03-22 13:19:14,60.34,102.2797,21.52,93,100,6.96
540,Pemangkat,ID,2022-03-22 13:19:15,1.1667,108.9667,80.31,72,100,3.47
541,Olinda,BR,2022-03-22 13:19:15,-8.0089,-34.8553,78.53,89,100,5.75
542,Invermere,CA,2022-03-22 13:19:16,50.5167,-116.0354,28.36,87,97,0.81
543,Nortelandia,BR,2022-03-22 13:19:16,-14.4547,-56.8028,81.75,72,18,5.82
544,Koumac,NC,2022-03-22 13:19:16,-20.5667,164.2833,77.32,80,100,8.55
545,Formosa,AR,2022-03-22 13:19:17,-26.1775,-58.1781,80.58,61,0,13.8
546,Alyangula,AU,2022-03-22 13:19:17,-13.8483,136.4192,83.79,72,100,11.41
547,Skjervoy,NO,2022-03-22 13:19:18,70.0311,20.9714,42.8,86,100,33.2
548,Rincon,US,2022-03-22 13:19:18,32.296,-81.2354,65.86,82,75,4.61
549,Mitsamiouli,KM,2022-03-22 13:19:19,-11.3847,43.2844,83.1,76,100,4.29
550,Langxiang,CN,2022-03-22 13:19:19,46.95,128.8833,15.19,91,7,3.47
551,Bereda,ES,2022-03-22 13:19:19,43.2686,-7.5406,62.15,59,99,6.78
552,Esperance,AU,2022-03-22 13:19:20,-33.8667,121.9,61.9,63,100,9.37
553,Adrar,MR,2022-03-22 13:19:20,20.5022,-10.0711,91.49,8,0,7.14
554,Anage,BR,2022-03-22 13:19:21,-14.6122,-41.1356,84.27,49,64,7.2
555,Neiafu,TO,2022-03-22 13:19:21,-18.65,-173.9833,81.28,83,75,0.0
556,Teknaf,BD,2022-03-22 13:19:21,20.8624,92.3058,76.86,81,100,1.9
557,Aki,JP,2022-03-22 13:19:22,33.5,133.9,44.65,79,100,7.81
558,Vokhtoga,RU,2022-03-22 13:19:22,58.8147,41.0461,41.05,87,16,8.23
559,Jutai,BR,2022-03-22 13:19:22,-5.1833,-68.9,74.17,93,100,1.34
560,Nipawin,CA,2022-03-22 13:19:23,53.3668,-104.0009,30.24,86,0,12.66
561,Porto Velho,BR,2022-03-22 13:16:43,-8.7619,-63.9039,77.05,94,75,3.44
562,Katiola,CI,2022-03-22 13:19:23,8.1333,-5.1,95.13,37,99,4.03
563,Xining,CN,2022-03-22 13:19:24,36.6167,101.7667,49.86,20,1,7.87
564,Nago,JP,2022-03-22 13:17:12,26.5881,127.9761,64.83,79,100,11.36
565,Gigmoto,PH,2022-03-22 13:17:25,13.7796,124.39,79.61,90,20,6.11
566,Odweyne,SO,2022-03-22 13:19:24,9.4092,45.064,91.15,20,2,6.78
567,Escanaba,US,2022-03-22 13:19:25,45.7453,-87.0646,34.25,69,100,16.11
568,Ogaminana,NG,2022-03-22 13:19:25,7.5946,6.2248,106.39,20,66,1.77
569,Guadalupe,MX,2022-03-22 13:19:25,25.6833,-100.25,69.21,20,0,9.22
